"id_accidente","tipo_vehiculo_limpio"
610,"CAMIONETA CARGA"
610,"OTRO"
610,"AUTOMOVIL"
611,"CAMION_CARGA"
611,"CAMIONETA_PASAJEROS"
612,"MOTOCICLETA"
612,"AUTOMOVIL"
613,"AUTOMOVIL"
613,"CAMION_CARGA"
614,"CAMIONETA_CARGA"
614,"CAMIONETA_PASAJEROS"
615,"AUTOMOVIL"
616,"AUTOMOVIL"
617,"AUTOMOVIL"
618,"CAMIONETA CARGA"
618,"AUTOMOVIL"
619,"CAMIONETA CARGA"
620,"SIN_DATOS"
620,"AUTOMOVIL"
621,"AUTOMOVIL"
621,"CAMIONETA CARGA"
622,"AUTOMOVIL"
622,"OTRO"
623,"AUTOMOVIL"
624,"CAMIONETA CARGA"
624,"AUTOMOVIL"
625,"AUTOMOVIL"
625,"CAMIONETA_CARGA"
626,"OTRO"
626,"CAMIONETA_CARGA"
627,"AUTOMOVIL"
628,"AUTOMOVIL"
629,"AUTOMOVIL"
630,"OTRO"
631,"AUTOMOVIL"
631,"SIN_DATOS"
632,"CAMIONETA CARGA"
632,"AUTOMOVIL"
633,"TRACTOR"
633,"CAMIONETA_PASAJEROS"
634,"AUTOMOVIL"
634,"OTRO"
635,"CAMIONETA_PASAJEROS"
635,"AUTOMOVIL"
636,"MOTOCICLETA"
637,"OTRO"
637,"CAMIONETA CARGA"
638,"CAMIONETA_CARGA"
638,"AUTOMOVIL"
639,"AUTOMOVIL"
640,"AUTOMOVIL"
640,"OTRO"
641,"AUTOMOVIL"
641,"CAMIONETA_CARGA"
642,"AUTOMOVIL"
642,"OTRO"
643,"CAMION_PASAJEROS"
643,"AUTOMOVIL"
644,"CAMIONETA_PASAJEROS"
644,"CAMIONETA_CARGA"
645,"MOTOCICLETA"
645,"AUTOMOVIL"
646,"CAMIONETA CARGA"
647,"CAMIONETA_PASAJEROS"
647,"AUTOMOVIL"
648,"OTRO"
648,"AUTOMOVIL"
649,"CAMIONETA_CARGA"
650,"AUTOMOVIL"
650,"MOTOCICLETA"
651,"AUTOMOVIL"
652,"CAMIONETA_PASAJEROS"
653,"AUTOMOVIL"
654,"CAMIONETA_CARGA"
655,"CAMIONETA CARGA"
655,"AUTOMOVIL"
656,"CAMIONETA CARGA"
656,"AUTOMOVIL"
657,"AUTOMOVIL"
657,"CAMIONETA_PASAJEROS"
658,"AUTOMOVIL"
659,"CAMIONETA_CARGA"
659,"AUTOMOVIL"
660,"CAMIONETA_PASAJEROS"
660,"OTRO"
661,"SIN_DATOS"
661,"AUTOMOVIL"
662,"OTRO"
662,"AUTOMOVIL"
663,"CAMIONETA_PASAJEROS"
664,"AUTOMOVIL"
664,"CAMIONETA_CARGA"
664,"MOTOCICLETA"
665,"CAMIONETA_CARGA"
666,"AUTOMOVIL"
667,"AUTOMOVIL"
667,"CAMIONETA CARGA"
668,"AUTOMOVIL"
668,"CAMIONETA_PASAJEROS"
669,"AUTOMOVIL"
670,"CAMION_PASAJEROS"
670,"AUTOMOVIL"
671,"MOTOCICLETA"
672,"AUTOMOVIL"
672,"MOTOCICLETA"
673,"AUTOMOVIL"
674,"AUTOMOVIL"
675,"AUTOMOVIL"
676,"CAMIONETA CARGA"
677,"AUTOMOVIL"
677,"CAMIONETA CARGA"
678,"MOTOCICLETA"
678,"AUTOMOVIL"
679,"CAMIONETA_CARGA"
679,"AUTOMOVIL"
680,"CAMIONETA_PASAJEROS"
680,"AUTOMOVIL"
681,"CAMIONETA_CARGA"
682,"CAMIONETA CARGA"
682,"AUTOMOVIL"
683,"AUTOMOVIL"
683,"CAMIONETA_PASAJEROS"
684,"CAMIONETA CARGA"
685,"AUTOMOVIL"
686,"CAMIONETA_PASAJEROS"
686,"AUTOMOVIL"
687,"AUTOMOVIL"
688,"AUTOMOVIL"
689,"AUTOMOVIL"
690,"CAMIONETA_CARGA"
690,"AUTOMOVIL"
691,"CAMION_PASAJEROS"
691,"CAMIONETA CARGA"
692,"CAMIONETA_CARGA"
692,"AUTOMOVIL"
693,"CAMIONETA_PASAJEROS"
693,"MOTOCICLETA"
694,"AUTOMOVIL"
694,"CAMIONETA CARGA"
695,"AUTOMOVIL"
695,"CAMIONETA CARGA"
696,"CAMIONETA_PASAJEROS"
696,"AUTOMOVIL"
697,"AUTOMOVIL"
698,"CAMIONETA CARGA"
698,"SIN_DATOS"
699,"AUTOMOVIL"
699,"CAMIONETA_PASAJEROS"
700,"AUTOMOVIL"
701,"CAMIONETA_CARGA"
701,"CAMION_CARGA"
702,"AUTOMOVIL"
703,"AUTOMOVIL"
704,"CAMION_CARGA"
704,"AUTOMOVIL"
705,"CAMIONETA_PASAJEROS"
705,"CAMION_PASAJEROS"
706,"AUTOMOVIL"
706,"CAMIONETA_PASAJEROS"
707,"AUTOMOVIL"
708,"SIN_DATOS"
709,"TRACTOR"
709,"AUTOMOVIL"
710,"AUTOMOVIL"
711,"MOTOCICLETA"
711,"AUTOMOVIL"
712,"MOTOCICLETA"
713,"AUTOMOVIL"
714,"AUTOMOVIL"
715,"AUTOMOVIL"
716,"AUTOMOVIL"
716,"TRACTOR"
717,"CAMIONETA CARGA"
718,"AUTOMOVIL"
719,"AUTOMOVIL"
719,"MOTOCICLETA"
720,"AUTOMOVIL"
721,"AUTOMOVIL"
721,"CAMIONETA_PASAJEROS"
722,"AUTOMOVIL"
723,"AUTOMOVIL"
723,"CAMION_PASAJEROS"
724,"MOTOCICLETA"
724,"AUTOMOVIL"
725,"SIN_DATOS"
725,"BICICLETA"
726,"AUTOMOVIL"
727,"AUTOMOVIL"
728,"AUTOMOVIL"
729,"AUTOMOVIL"
729,"CAMIONETA CARGA"
730,"SIN_DATOS"
730,"MOTOCICLETA"
731,"CAMION_PASAJEROS"
731,"CAMIONETA CARGA"
732,"MOTOCICLETA"
733,"AUTOMOVIL"
734,"SIN_DATOS"
735,"CAMIONETA CARGA"
735,"AUTOMOVIL"
736,"AUTOMOVIL"
736,"CAMIONETA_CARGA"
737,"CAMIONETA CARGA"
737,"AUTOMOVIL"
738,"CAMIONETA CARGA"
738,"AUTOMOVIL"
739,"AUTOMOVIL"
740,"SIN_DATOS"
740,"MOTOCICLETA"
741,"AUTOMOVIL"
742,"AUTOMOVIL"
743,"CAMIONETA_PASAJEROS"
743,"AUTOMOVIL"
744,"AUTOMOVIL"
745,"AUTOMOVIL"
746,"AUTOMOVIL"
747,"AUTOMOVIL"
748,"AUTOMOVIL"
749,"MOTOCICLETA"
750,"AUTOMOVIL"
751,"AUTOMOVIL"
752,"MOTOCICLETA"
753,"AUTOMOVIL"
754,"CAMION_PASAJEROS"
754,"SIN_DATOS"
755,"CAMIONETA_PASAJEROS"
755,"AUTOMOVIL"
756,"AUTOMOVIL"
757,"CAMIONETA CARGA"
758,"AUTOMOVIL"
759,"CAMION_PASAJEROS"
759,"AUTOMOVIL"
760,"AUTOMOVIL"
761,"AUTOMOVIL"
762,"SIN_DATOS"
762,"AUTOMOVIL"
763,"AUTOMOVIL"
764,"AUTOMOVIL"
765,"AUTOMOVIL"
766,"AUTOMOVIL"
766,"MOTOCICLETA"
767,"AUTOMOVIL"
768,"AUTOMOVIL"
769,"AUTOMOVIL"
770,"AUTOMOVIL"
771,"AUTOMOVIL"
772,"CAMIONETA_PASAJEROS"
772,"AUTOMOVIL"
773,"CAMIONETA_PASAJEROS"
774,"AUTOMOVIL"
775,"CAMIONETA_PASAJEROS"
776,"CAMIONETA_CARGA"
776,"AUTOMOVIL"
777,"SIN_DATOS"
778,"AUTOMOVIL"
779,"SIN_DATOS"
779,"MOTOCICLETA"
780,"SIN_DATOS"
781,"MOTOCICLETA"
781,"AUTOMOVIL"
782,"SIN_DATOS"
783,"CAMION_CARGA"
783,"CAMIONETA CARGA"
784,"CAMIONETA_CARGA"
784,"AUTOMOVIL"
785,"AUTOMOVIL"
786,"CAMION_CARGA"
787,"CAMIONETA_CARGA"
787,"AUTOMOVIL"
788,"CAMIONETA_CARGA"
788,"AUTOMOVIL"
789,"CAMIONETA_CARGA"
790,"CAMION_PASAJEROS"
790,"CAMIONETA_CARGA"
790,"AUTOMOVIL"
791,"AUTOMOVIL"
792,"CAMION_PASAJEROS"
792,"AUTOMOVIL"
793,"SIN_DATOS"
793,"AUTOMOVIL"
794,"AUTOMOVIL"
795,"CAMIONETA_CARGA"
796,"AUTOMOVIL"
796,"CAMION_CARGA"
797,"CAMIONETA CARGA"
797,"TRACTOR"
798,"TRACTOR"
798,"AUTOMOVIL"
799,"TRACTOR"
799,"AUTOMOVIL"
800,"CAMION_PASAJEROS"
800,"AUTOMOVIL"
801,"CAMIONETA CARGA"
801,"AUTOMOVIL"
802,"AUTOMOVIL"
803,"MOTOCICLETA"
804,"AUTOMOVIL"
805,"TRACTOR"
805,"CAMIONETA_PASAJEROS"
806,"AUTOMOVIL"
806,"CAMIONETA CARGA"
807,"AUTOMOVIL"
807,"CAMIONETA_PASAJEROS"
808,"CAMIONETA_PASAJEROS"
808,"AUTOMOVIL"
809,"AUTOMOVIL"
809,"SIN_DATOS"
810,"CAMIONETA_PASAJEROS"
810,"AUTOMOVIL"
811,"CAMIONETA_CARGA"
811,"AUTOMOVIL"
812,"AUTOMOVIL"
813,"CAMIONETA CARGA"
813,"AUTOMOVIL"
814,"AUTOMOVIL"
815,"AUTOMOVIL"
816,"CAMIONETA_PASAJEROS"
817,"CAMIONETA_CARGA"
817,"AUTOMOVIL"
818,"AUTOMOVIL"
818,"CAMIONETA_PASAJEROS"
819,"CAMIONETA_PASAJEROS"
820,"AUTOMOVIL"
821,"CAMIONETA_PASAJEROS"
822,"MOTOCICLETA"
823,"AUTOMOVIL"
824,"AUTOMOVIL"
825,"AUTOMOVIL"
826,"AUTOMOVIL"
826,"MOTOCICLETA"
827,"AUTOMOVIL"
827,"CAMIONETA_PASAJEROS"
828,"SIN_DATOS"
828,"MOTOCICLETA"
829,"CAMIONETA_PASAJEROS"
829,"AUTOMOVIL"
830,"MOTOCICLETA"
831,"TRACTOR"
831,"CAMIONETA CARGA"
831,"AUTOMOVIL"
832,"AUTOMOVIL"
833,"CAMION_PASAJEROS"
833,"AUTOMOVIL"
834,"CAMION_PASAJEROS"
834,"AUTOMOVIL"
835,"BICICLETA"
835,"AUTOMOVIL"
836,"CAMIONETA_CARGA"
837,"AUTOMOVIL"
838,"SIN_DATOS"
838,"AUTOMOVIL"
839,"SIN_DATOS"
839,"AUTOMOVIL"
840,"CAMION_CARGA"
840,"AUTOMOVIL"
841,"AUTOMOVIL"
841,"CAMIONETA_PASAJEROS"
842,"CAMIONETA_PASAJEROS"
842,"AUTOMOVIL"
843,"MOTOCICLETA"
843,"AUTOMOVIL"
844,"AUTOMOVIL"
845,"CAMIONETA CARGA"
845,"AUTOMOVIL"
846,"AUTOMOVIL"
847,"CAMIONETA_CARGA"
848,"SIN_DATOS"
849,"CAMIONETA_CARGA"
850,"AUTOMOVIL"
851,"AUTOMOVIL"
851,"CAMIONETA_PASAJEROS"
852,"AUTOMOVIL"
852,"CAMION_PASAJEROS"
853,"MOTOCICLETA"
854,"AUTOMOVIL"
855,"AUTOMOVIL"
856,"CAMION_PASAJEROS"
856,"OTRO"
857,"AUTOMOVIL"
858,"CAMION_CARGA"
858,"CAMION_PASAJEROS"
858,"CAMIONETA_PASAJEROS"
859,"SIN_DATOS"
859,"AUTOMOVIL"
860,"SIN_DATOS"
860,"AUTOMOVIL"
861,"MOTOCICLETA"
861,"SIN_DATOS"
862,"AUTOMOVIL"
863,"CAMION_PASAJEROS"
863,"AUTOMOVIL"
864,"MOTOCICLETA"
865,"AUTOMOVIL"
866,"AUTOMOVIL"
867,"AUTOMOVIL"
868,"AUTOMOVIL"
869,"AUTOMOVIL"
870,"AUTOMOVIL"
870,"CAMIONETA CARGA"
871,"MOTOCICLETA"
871,"AUTOMOVIL"
872,"AUTOMOVIL"
873,"SIN_DATOS"
873,"CAMIONETA_PASAJEROS"
874,"AUTOMOVIL"
875,"AUTOMOVIL"
876,"CAMIONETA CARGA"
877,"CAMIONETA_PASAJEROS"
877,"AUTOMOVIL"
878,"AUTOMOVIL"
878,"CAMIONETA CARGA"
879,"AUTOMOVIL"
880,"AUTOMOVIL"
881,"SIN_DATOS"
881,"AUTOMOVIL"
882,"SIN_DATOS"
882,"CAMIONETA_PASAJEROS"
883,"AUTOMOVIL"
884,"CAMION_CARGA"
884,"AUTOMOVIL"
885,"AUTOMOVIL"
886,"CAMIONETA_CARGA"
886,"AUTOMOVIL"
887,"AUTOMOVIL"
888,"CAMIONETA CARGA"
889,"AUTOMOVIL"
890,"SIN_DATOS"
891,"CAMIONETA_CARGA"
892,"OTRO"
892,"AUTOMOVIL"
893,"MOTOCICLETA"
894,"AUTOMOVIL"
895,"CAMIONETA CARGA"
895,"CAMION_CARGA"
896,"CAMIONETA CARGA"
896,"AUTOMOVIL"
897,"AUTOMOVIL"
897,"CAMION_PASAJEROS"
898,"MOTOCICLETA"
898,"AUTOMOVIL"
899,"MOTOCICLETA"
899,"AUTOMOVIL"
900,"AUTOMOVIL"
901,"CAMIONETA_CARGA"
901,"AUTOMOVIL"
902,"CAMIONETA_CARGA"
903,"AUTOMOVIL"
903,"CAMIONETA_CARGA"
904,"CAMION_PASAJEROS"
904,"AUTOMOVIL"
905,"CAMION_PASAJEROS"
905,"AUTOMOVIL"
906,"AUTOMOVIL"
906,"CAMIONETA_CARGA"
907,"CAMIONETA CARGA"
908,"AUTOMOVIL"
909,"AUTOMOVIL"
910,"TRACTOR"
910,"AUTOMOVIL"
911,"CAMIONETA_CARGA"
911,"BICICLETA"
912,"CAMION_PASAJEROS"
912,"AUTOMOVIL"
913,"MOTOCICLETA"
913,"AUTOMOVIL"
914,"AUTOMOVIL"
915,"TRACTOR"
915,"AUTOMOVIL"
916,"CAMIONETA CARGA"
917,"MOTOCICLETA"
917,"AUTOMOVIL"
918,"AUTOMOVIL"
918,"CAMIONETA CARGA"
919,"AUTOMOVIL"
920,"AUTOMOVIL"
921,"CAMION_PASAJEROS"
921,"MOTOCICLETA"
922,"AUTOMOVIL"
923,"AUTOMOVIL"
923,"CAMIONETA_PASAJEROS"
924,"AUTOMOVIL"
924,"CAMIONETA_PASAJEROS"
925,"CAMIONETA CARGA"
926,"MOTOCICLETA"
926,"AUTOMOVIL"
927,"AUTOMOVIL"
928,"CAMIONETA_PASAJEROS"
928,"AUTOMOVIL"
929,"AUTOMOVIL"
930,"AUTOMOVIL"
931,"TRACTOR"
931,"AUTOMOVIL"
932,"CAMIONETA_PASAJEROS"
932,"AUTOMOVIL"
933,"AUTOMOVIL"
933,"CAMIONETA_PASAJEROS"
934,"CAMIONETA CARGA"
934,"AUTOMOVIL"
935,"AUTOMOVIL"
936,"AUTOMOVIL"
936,"CAMIONETA_PASAJEROS"
937,"AUTOMOVIL"
937,"CAMIONETA CARGA"
938,"AUTOMOVIL"
938,"CAMIONETA_PASAJEROS"
939,"SIN_DATOS"
939,"CAMIONETA CARGA"
940,"CAMION_PASAJEROS"
941,"AUTOMOVIL"
942,"AUTOMOVIL"
943,"CAMION_PASAJEROS"
943,"AUTOMOVIL"
944,"AUTOMOVIL"
945,"AUTOMOVIL"
946,"CAMION_PASAJEROS"
946,"AUTOMOVIL"
947,"CAMIONETA CARGA"
948,"CAMION_CARGA"
948,"AUTOMOVIL"
949,"TRACTOR"
949,"CAMIONETA_PASAJEROS"
950,"CAMIONETA_CARGA"
950,"AUTOMOVIL"
951,"CAMION_CARGA"
951,"AUTOMOVIL"
952,"CAMIONETA_CARGA"
952,"AUTOMOVIL"
953,"TRACTOR"
953,"AUTOMOVIL"
954,"CAMIONETA_PASAJEROS"
955,"AUTOMOVIL"
956,"CAMIONETA_CARGA"
957,"AUTOMOVIL"
958,"SIN_DATOS"
959,"CAMION_CARGA"
959,"AUTOMOVIL"
960,"AUTOMOVIL"
961,"CAMIONETA_CARGA"
962,"AUTOMOVIL"
963,"AUTOMOVIL"
964,"AUTOMOVIL"
964,"CAMIONETA_PASAJEROS"
965,"AUTOMOVIL"
966,"AUTOMOVIL"
966,"CAMIONETA_PASAJEROS"
967,"CAMION_CARGA"
968,"AUTOMOVIL"
969,"SIN_DATOS"
970,"AUTOMOVIL"
971,"CAMION_CARGA"
971,"CAMIONETA_PASAJEROS"
972,"AUTOMOVIL"
973,"CAMIONETA_PASAJEROS"
973,"AUTOMOVIL"
974,"CAMION_PASAJEROS"
974,"AUTOMOVIL"
975,"SIN_DATOS"
975,"AUTOMOVIL"
976,"AUTOMOVIL"
977,"CAMIONETA_CARGA"
977,"CAMIONETA_PASAJEROS"
978,"AUTOMOVIL"
979,"AUTOMOVIL"
980,"CAMIONETA_PASAJEROS"
981,"CAMIONETA CARGA"
982,"SIN_DATOS"
983,"AUTOMOVIL"
984,"AUTOMOVIL"
985,"CAMIONETA CARGA"
985,"SIN_DATOS"
986,"AUTOMOVIL"
987,"AUTOMOVIL"
988,"CAMIONETA_PASAJEROS"
988,"AUTOMOVIL"
989,"AUTOMOVIL"
990,"AUTOMOVIL"
990,"CAMIONETA CARGA"
991,"CAMIONETA_PASAJEROS"
992,"AUTOMOVIL"
993,"AUTOMOVIL"
994,"AUTOMOVIL"
995,"CAMIONETA_PASAJEROS"
995,"CAMIONETA CARGA"
996,"CAMIONETA_CARGA"
996,"CAMION_CARGA"
997,"MOTOCICLETA"
998,"AUTOMOVIL"
999,"AUTOMOVIL"
1000,"MOTOCICLETA"
1001,"AUTOMOVIL"
1001,"SIN_DATOS"
1002,"AUTOMOVIL"
1003,"AUTOMOVIL"
1003,"MOTOCICLETA"
1004,"CAMIONETA CARGA"
1004,"AUTOMOVIL"
1005,"AUTOMOVIL"
1006,"AUTOMOVIL"
1007,"AUTOMOVIL"
1008,"SIN_DATOS"
1008,"CAMION_CARGA"
1009,"AUTOMOVIL"
1010,"AUTOMOVIL"
1010,"SIN_DATOS"
1011,"CAMIONETA_PASAJEROS"
1011,"CAMION_PASAJEROS"
1012,"AUTOMOVIL"
1012,"MOTOCICLETA"
1013,"CAMIONETA_PASAJEROS"
1013,"AUTOMOVIL"
1014,"AUTOMOVIL"
1015,"AUTOMOVIL"
1016,"SIN_DATOS"
1017,"AUTOMOVIL"
1018,"AUTOMOVIL"
1019,"CAMION_CARGA"
1019,"AUTOMOVIL"
1020,"AUTOMOVIL"
1021,"AUTOMOVIL"
1022,"AUTOMOVIL"
1022,"MOTOCICLETA"
1023,"AUTOMOVIL"
1024,"AUTOMOVIL"
1025,"AUTOMOVIL"
1026,"CAMIONETA CARGA"
1026,"AUTOMOVIL"
1027,"CAMIONETA_PASAJEROS"
1027,"AUTOMOVIL"
1028,"AUTOMOVIL"
1029,"AUTOMOVIL"
1030,"AUTOMOVIL"
1030,"CAMIONETA_PASAJEROS"
1031,"AUTOMOVIL"
1032,"CAMIONETA_CARGA"
1032,"CAMIONETA_PASAJEROS"
1033,"AUTOMOVIL"
1033,"OTRO"
1034,"CAMIONETA_PASAJEROS"
1034,"AUTOMOVIL"
1035,"CAMION_CARGA"
1035,"AUTOMOVIL"
1036,"AUTOMOVIL"
1037,"OTRO"
1038,"AUTOMOVIL"
1039,"MOTOCICLETA"
1040,"CAMIONETA_CARGA"
1040,"AUTOMOVIL"
1041,"TRACTOR"
1042,"CAMION_PASAJEROS"
1042,"AUTOMOVIL"
1043,"AUTOMOVIL"
1043,"OTRO"
1044,"AUTOMOVIL"
1044,"MOTOCICLETA"
1045,"AUTOMOVIL"
1046,"AUTOMOVIL"
1046,"CAMIONETA_PASAJEROS"
1047,"CAMION_PASAJEROS"
1047,"CAMIONETA_PASAJEROS"
1048,"AUTOMOVIL"
1049,"MOTOCICLETA"
1049,"AUTOMOVIL"
1050,"AUTOMOVIL"
1051,"CAMIONETA_CARGA"
1051,"AUTOMOVIL"
1052,"AUTOMOVIL"
1052,"CAMIONETA_PASAJEROS"
1053,"AUTOMOVIL"
1053,"CAMIONETA_PASAJEROS"
1054,"CAMIONETA_PASAJEROS"
1054,"AUTOMOVIL"
1055,"AUTOMOVIL"
1056,"AUTOMOVIL"
1057,"CAMION_PASAJEROS"
1058,"CAMION_CARGA"
1058,"AUTOMOVIL"
1059,"AUTOMOVIL"
1060,"AUTOMOVIL"
1060,"CAMIONETA_PASAJEROS"
1061,"AUTOMOVIL"
1062,"CAMIONETA CARGA"
1063,"AUTOMOVIL"
1064,"CAMIONETA CARGA"
1064,"AUTOMOVIL"
1065,"CAMIONETA CARGA"
1065,"AUTOMOVIL"
1066,"AUTOMOVIL"
1066,"MOTOCICLETA"
1067,"CAMIONETA CARGA"
1067,"CAMIONETA_PASAJEROS"
1068,"CAMIONETA CARGA"
1068,"AUTOMOVIL"
1069,"TRACTOR"
1069,"AUTOMOVIL"
1070,"AUTOMOVIL"
1071,"AUTOMOVIL"
1072,"AUTOMOVIL"
1072,"CAMION_CARGA"
1073,"MOTOCICLETA"
1074,"CAMIONETA_PASAJEROS"
1074,"AUTOMOVIL"
1075,"AUTOMOVIL"
1076,"AUTOMOVIL"
1076,"CAMIONETA_CARGA"
1077,"AUTOMOVIL"
1078,"CAMIONETA_CARGA"
1078,"AUTOMOVIL"
1079,"AUTOMOVIL"
1080,"AUTOMOVIL"
1081,"AUTOMOVIL"
1082,"AUTOMOVIL"
1083,"CAMIONETA_CARGA"
1083,"SIN_DATOS"
1084,"AUTOMOVIL"
1085,"AUTOMOVIL"
1085,"CAMIONETA_CARGA"
1086,"AUTOMOVIL"
1086,"MOTOCICLETA"
1087,"CAMIONETA_PASAJEROS"
1087,"AUTOMOVIL"
1088,"SIN_DATOS"
1088,"AUTOMOVIL"
1089,"CAMIONETA CARGA"
1089,"AUTOMOVIL"
1090,"AUTOMOVIL"
1090,"CAMIONETA_PASAJEROS"
1091,"CAMION_PASAJEROS"
1091,"MOTOCICLETA"
1092,"CAMION_CARGA"
1092,"AUTOMOVIL"
1093,"CAMIONETA_PASAJEROS"
1093,"AUTOMOVIL"
1094,"CAMIONETA CARGA"
1094,"AUTOMOVIL"
1095,"CAMIONETA_PASAJEROS"
1096,"MOTOCICLETA"
1096,"CAMIONETA CARGA"
1097,"AUTOMOVIL"
1098,"AUTOMOVIL"
1099,"AUTOMOVIL"
1100,"AUTOMOVIL"
1101,"CAMIONETA_CARGA"
1102,"SIN_DATOS"
1103,"AUTOMOVIL"
1104,"AUTOMOVIL"
1104,"CAMIONETA_CARGA"
1105,"AUTOMOVIL"
1106,"AUTOMOVIL"
1107,"AUTOMOVIL"
1108,"CAMIONETA_CARGA"
1108,"AUTOMOVIL"
1109,"CAMIONETA_CARGA"
1109,"AUTOMOVIL"
1110,"AUTOMOVIL"
1110,"CAMION_PASAJEROS"
1111,"MOTOCICLETA"
1111,"CAMIONETA CARGA"
1112,"CAMIONETA_CARGA"
1112,"AUTOMOVIL"
1113,"AUTOMOVIL"
1114,"AUTOMOVIL"
1115,"AUTOMOVIL"
1116,"AUTOMOVIL"
1117,"CAMIONETA_CARGA"
1118,"CAMION_CARGA"
1119,"AUTOMOVIL"
1120,"AUTOMOVIL"
1120,"CAMIONETA_CARGA"
1121,"CAMION_CARGA"
1121,"AUTOMOVIL"
1122,"CAMION_PASAJEROS"
1122,"AUTOMOVIL"
1123,"SIN_DATOS"
1123,"MOTOCICLETA"
1124,"MOTOCICLETA"
1125,"AUTOMOVIL"
1126,"CAMION_CARGA"
1126,"AUTOMOVIL"
1127,"AUTOMOVIL"
1128,"AUTOMOVIL"
1128,"CAMIONETA CARGA"
1129,"AUTOMOVIL"
1130,"AUTOMOVIL"
1131,"MOTOCICLETA"
1131,"AUTOMOVIL"
1132,"AUTOMOVIL"
1133,"TRACTOR"
1133,"CAMIONETA_CARGA"
1134,"AUTOMOVIL"
1134,"CAMIONETA_PASAJEROS"
1135,"SIN_DATOS"
1135,"AUTOMOVIL"
1136,"CAMIONETA CARGA"
1136,"AUTOMOVIL"
1137,"MOTOCICLETA"
1137,"AUTOMOVIL"
1138,"CAMIONETA_PASAJEROS"
1139,"AUTOMOVIL"
1139,"TRACTOR"
1140,"AUTOMOVIL"
1141,"AUTOMOVIL"
1141,"MOTOCICLETA"
1142,"AUTOMOVIL"
1142,"SIN_DATOS"
1143,"AUTOMOVIL"
1144,"MOTOCICLETA"
1145,"AUTOMOVIL"
1146,"AUTOMOVIL"
1147,"AUTOMOVIL"
1148,"CAMION_PASAJEROS"
1148,"AUTOMOVIL"
1149,"AUTOMOVIL"
1150,"AUTOMOVIL"
1151,"AUTOMOVIL"
1152,"AUTOMOVIL"
1152,"CAMIONETA_CARGA"
1153,"CAMIONETA CARGA"
1153,"MOTOCICLETA"
1154,"MOTOCICLETA"
1154,"AUTOMOVIL"
1155,"AUTOMOVIL"
1155,"CAMIONETA_CARGA"
1156,"AUTOMOVIL"
1156,"CAMION_PASAJEROS"
1157,"SIN_DATOS"
1157,"AUTOMOVIL"
1158,"SIN_DATOS"
1158,"AUTOMOVIL"
1159,"MOTOCICLETA"
1159,"AUTOMOVIL"
1160,"CAMIONETA CARGA"
1161,"MOTOCICLETA"
1162,"AUTOMOVIL"
1162,"BICICLETA"
1163,"AUTOMOVIL"
1164,"CAMION_PASAJEROS"
1164,"AUTOMOVIL"
1165,"CAMION_CARGA"
1165,"CAMION_PASAJEROS"
1166,"AUTOMOVIL"
1166,"CAMION_PASAJEROS"
1167,"AUTOMOVIL"
1168,"CAMION_PASAJEROS"
1168,"AUTOMOVIL"
1169,"AUTOMOVIL"
1169,"CAMIONETA_PASAJEROS"
1169,"CAMIONETA CARGA"
1169,"OTRO"
1170,"AUTOMOVIL"
1171,"SIN_DATOS"
1172,"AUTOMOVIL"
1173,"CAMIONETA_CARGA"
1173,"AUTOMOVIL"
1174,"AUTOMOVIL"
1174,"SIN_DATOS"
1175,"AUTOMOVIL"
1175,"SIN_DATOS"
1176,"CAMION_PASAJEROS"
1176,"AUTOMOVIL"
1177,"CAMION_CARGA"
1178,"AUTOMOVIL"
1179,"OTRO"
1179,"CAMIONETA_PASAJEROS"
1180,"AUTOMOVIL"
1181,"CAMION_CARGA"
1181,"AUTOMOVIL"
1182,"AUTOMOVIL"
1183,"CAMIONETA_PASAJEROS"
1183,"AUTOMOVIL"
1184,"OTRO"
1185,"AUTOMOVIL"
1186,"AUTOMOVIL"
1187,"CAMIONETA_PASAJEROS"
1188,"AUTOMOVIL"
1188,"CAMIONETA_PASAJEROS"
1189,"AUTOMOVIL"
1190,"AUTOMOVIL"
1191,"AUTOMOVIL"
1192,"AUTOMOVIL"
1193,"AUTOMOVIL"
1194,"AUTOMOVIL"
1195,"CAMION_CARGA"
1195,"AUTOMOVIL"
1196,"CAMIONETA_CARGA"
1197,"AUTOMOVIL"
1198,"MOTOCICLETA"
1198,"AUTOMOVIL"
1199,"AUTOMOVIL"
1200,"CAMIONETA_PASAJEROS"
1201,"AUTOMOVIL"
1202,"AUTOMOVIL"
1203,"AUTOMOVIL"
1204,"AUTOMOVIL"
1205,"AUTOMOVIL"
1206,"AUTOMOVIL"
1207,"AUTOMOVIL"
1208,"CAMIONETA CARGA"
1209,"AUTOMOVIL"
1209,"CAMION_PASAJEROS"
1210,"AUTOMOVIL"
1210,"MOTOCICLETA"
1211,"MOTOCICLETA"
1211,"AUTOMOVIL"
1212,"CAMIONETA_CARGA"
1212,"AUTOMOVIL"
1213,"AUTOMOVIL"
1214,"CAMIONETA_PASAJEROS"
1214,"AUTOMOVIL"
1215,"OTRO"
1215,"AUTOMOVIL"
1216,"CAMIONETA CARGA"
1217,"AUTOMOVIL"
1217,"SIN_DATOS"
1218,"AUTOMOVIL"
1218,"OTRO"
1219,"AUTOMOVIL"
1220,"CAMIONETA_PASAJEROS"
1220,"AUTOMOVIL"
1221,"AUTOMOVIL"
1222,"CAMION_CARGA"
